,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
51511,31.0,1.0,0.73,24.7,24.3,43.5,0.61,1.8,7.7,1.0
51512,31.0,2.0,0.46,24.0,26.0,43.8,0.75,1.7,7.7,2.0
51513,31.0,2.0,0.03,24.2,24.9,43.6,0.82,1.2,7.7,1.0
51514,31.0,2.0,0.19,23.3,25.7,46.1,0.59,1.6,7.7,1.0
51515,31.0,1.0,0.55,24.8,24.4,46.2,0.83,1.3,7.7,1.0
51516,31.0,2.0,0.14,24.9,25.7,44.8,0.85,1.2,7.7,1.0
51519,31.0,1.0,0.01,24.2,25.2,43.5,1.02,1.4,7.7,2.0
51520,31.0,2.0,0.41,26.7,23.1,42.8,0.83,1.2,7.7,0.0
51521,31.0,2.0,0.14,22.6,23.0,48.4,0.85,1.2,7.7,0.0
51522,31.0,1.0,1.42,22.6,24.1,49.2,0.85,1.2,7.7,1.0
51523,31.0,1.0,0.01,23.8,25.0,48.2,0.94,1.5,7.7,1.0
51524,31.0,1.0,0.74,23.8,24.6,45.6,0.76,1.3,7.7,1.0
51525,31.0,1.0,0.95,24.1,25.1,45.5,0.74,1.2,7.7,1.0
51526,31.0,1.0,0.03,21.2,21.4,19.7,1.01,1.7,-4.4,1.0
51527,31.0,1.0,0.03,21.3,21.8,20.2,1.05,1.6,-4.4,0.0
51528,31.0,1.0,0.03,21.1,21.5,20.0,1.31,1.2,-4.4,-2.0
51529,31.0,2.0,0.04,21.2,21.7,20.3,1.11,1.4,-4.4,0.0
51530,31.0,1.0,0.03,21.8,22.3,19.1,1.06,1.4,-4.4,1.0
51531,31.0,1.0,0.04,22.0,22.6,19.4,0.82,1.2,-4.4,-1.0
51532,31.0,2.0,0.04,22.2,22.8,19.5,1.01,1.6,-4.4,0.0
51533,31.0,1.0,0.05,21.5,22.8,18.2,0.85,1.3,-4.4,-1.0
51534,31.0,1.0,0.05,21.9,22.9,17.5,0.65,1.2,-4.4,1.0
51535,31.0,1.0,0.05,21.8,22.6,17.4,0.72,1.5,-4.4,-1.0
51537,31.0,2.0,0.05,20.8,21.5,18.6,0.77,1.9,-4.4,-2.0
51538,31.0,1.0,0.07,21.3,22.6,18.1,0.93,1.2,-4.4,0.0
51539,31.0,2.0,0.03,22.0,22.0,20.9,0.93,1.3,-4.4,1.0
51540,31.0,1.0,0.03,22.4,22.8,21.3,0.77,1.2,-4.4,0.0
51541,31.0,1.0,0.04,21.3,22.0,20.6,0.74,2.0,-4.4,0.0
51542,31.0,2.0,0.03,22.1,22.3,21.4,1.05,1.6,-4.4,0.0
51543,31.0,1.0,0.03,22.4,23.0,21.6,1.03,1.2,-4.4,1.0
51544,31.0,2.0,0.04,22.6,23.1,22.4,1.03,1.3,-4.4,0.0
51545,31.0,1.0,0.05,16.1,21.9,57.4,1.44,2.0,12.3,0.0
51548,31.0,1.0,0.11,17.1,20.3,64.5,0.93,2.7,12.3,0.0
51549,31.0,1.0,0.03,21.6,22.3,22.0,1.08,1.2,-4.4,-2.0
51550,31.0,1.0,0.09,22.0,22.9,48.6,1.12,1.2,12.3,0.0
51551,31.0,1.0,0.11,19.8,25.0,54.5,1.03,1.2,12.3,0.0
51553,31.0,2.0,0.06,20.3,22.4,53.6,0.63,1.7,12.3,2.0
51554,31.0,1.0,0.03,19.2,24.4,56.9,1.29,1.2,12.3,-1.0
51555,31.0,1.0,0.07,19.7,24.0,56.3,0.97,2.0,12.3,0.0
51572,31.0,2.0,0.06,21.3,25.2,53.6,0.9,1.9,13.2,1.0
51574,31.0,1.0,0.06,20.2,25.5,61.7,0.75,1.9,13.2,-1.0
51576,31.0,1.0,0.06,21.8,24.8,59.7,1.14,1.0,13.2,0.0
51578,31.0,2.0,0.07,21.8,25.9,53.9,0.69,1.6,13.2,-1.0
51583,31.0,1.0,0.04,21.2,21.9,60.7,1.01,1.5,15.6,1.0
51584,31.0,2.0,0.04,20.3,23.6,62.7,1.39,1.7,15.6,0.0
51585,31.0,1.0,0.09,21.1,23.6,59.7,0.92,1.4,15.6,-2.0
51586,31.0,2.0,0.08,21.6,24.0,57.2,0.89,1.3,15.6,0.0
51587,31.0,1.0,0.07,21.6,25.2,59.9,1.11,1.2,15.6,0.0
51588,31.0,1.0,0.03,21.9,24.7,58.2,1.05,1.5,15.6,-1.0
51589,31.0,1.0,0.09,22.1,23.5,60.7,1.16,1.2,15.6,0.0
51590,31.0,1.0,0.09,21.1,24.4,68.5,0.97,1.4,15.6,0.0
51591,31.0,1.0,0.08,21.3,25.1,62.0,1.17,1.4,15.6,-1.0
51592,31.0,1.0,0.11,21.7,25.3,62.7,0.69,1.9,15.6,-2.0
51593,31.0,1.0,0.1,21.9,26.1,62.8,1.02,1.4,15.6,0.0
51594,31.0,1.0,0.06,21.3,24.5,62.3,0.72,2.0,15.6,0.0
51666,31.0,2.0,0.13,19.4,19.5,38.8,1.23,1.7,6.9,0.0
51667,31.0,1.0,0.08,17.7,23.4,47.8,0.93,1.7,6.9,0.0
51668,31.0,1.0,0.12,20.6,21.4,45.5,1.02,1.3,6.9,0.0
51669,31.0,2.0,0.12,20.4,24.1,45.9,0.62,1.9,6.9,1.0
51670,31.0,1.0,0.11,20.5,24.8,46.3,1.04,1.2,6.9,-1.0
51671,31.0,1.0,0.09,20.5,25.3,47.1,0.88,2.0,6.9,2.0
51681,31.0,1.0,0.12,22.4,25.4,38.5,1.09,1.2,6.9,0.0
51683,31.0,2.0,0.07,22.0,24.7,41.8,0.8,1.2,6.9,0.0
51684,31.0,1.0,0.07,22.4,26.7,40.9,0.98,1.7,6.9,2.0
51685,31.0,1.0,0.11,23.3,27.0,40.6,0.99,1.7,6.9,1.0
51687,31.0,2.0,0.07,23.5,28.4,40.1,0.87,1.2,6.9,0.0
51688,31.0,1.0,0.11,23.6,29.9,40.8,0.82,1.2,6.9,0.0
51689,31.0,1.0,0.1,22.4,30.7,41.5,1.08,1.2,6.9,1.0
51693,31.0,1.0,0.08,21.9,27.9,45.8,0.97,1.6,6.9,1.0
51694,31.0,2.0,0.09,23.3,28.5,32.4,0.98,1.5,6.9,0.0
51699,31.0,2.0,0.06,21.7,28.6,32.3,1.41,1.2,6.9,2.0
51700,31.0,2.0,0.05,21.6,27.2,32.0,0.89,1.4,6.9,-1.0
51725,31.0,1.0,0.08,21.0,25.0,34.0,0.81,1.2,6.7,0.0
51726,31.0,1.0,0.08,19.5,22.0,36.9,0.99,1.6,5.9,0.0
51727,31.0,1.0,0.08,19.8,22.7,37.6,1.01,2.0,5.9,-1.0
51728,31.0,1.0,0.05,20.0,23.6,39.2,0.91,2.5,5.9,-1.0
51729,31.0,1.0,0.1,20.4,23.7,39.0,1.1,2.4,5.9,0.0
51730,31.0,1.0,0.14,20.5,25.0,39.4,0.99,2.4,5.9,0.0
51731,31.0,1.0,0.05,20.2,24.8,35.6,1.06,1.2,5.9,0.0
51732,31.0,1.0,0.08,20.5,25.3,34.1,1.04,1.2,5.9,0.0
51733,31.0,1.0,0.06,20.6,25.1,34.6,1.06,1.5,5.9,0.0
51734,31.0,1.0,0.08,19.1,25.9,39.9,0.97,1.6,5.9,0.0
51735,31.0,1.0,0.04,20.0,25.0,35.9,0.98,2.4,5.9,0.0
51736,31.0,1.0,0.16,22.3,24.6,33.7,1.02,1.7,5.9,0.0
51737,31.0,1.0,0.09,22.3,27.8,34.6,1.09,1.2,5.9,0.0
51739,31.0,1.0,0.05,21.4,25.8,35.1,1.07,1.4,5.9,0.0
51740,31.0,1.0,0.06,21.1,27.0,35.4,0.72,1.3,5.9,0.0
51741,31.0,1.0,0.09,20.7,28.1,37.5,0.73,1.3,5.9,-1.0
51742,31.0,1.0,0.12,21.9,27.2,35.8,0.93,2.7,5.9,0.0
51744,31.0,1.0,0.07,21.0,26.3,40.8,0.99,2.0,5.9,1.0
51745,31.0,2.0,0.08,22.6,26.5,34.0,1.05,1.2,5.9,0.0
51746,31.0,2.0,0.07,23.1,27.1,34.7,1.05,1.3,5.9,0.0
51747,31.0,1.0,0.11,20.4,25.7,44.5,1.03,1.2,5.9,0.0
51748,31.0,1.0,0.06,16.4,20.4,50.5,1.06,2.0,7.1,0.0
51749,31.0,1.0,0.05,19.4,22.4,45.5,1.06,1.3,7.1,0.0
51750,31.0,2.0,0.14,20.9,23.8,37.6,0.92,1.3,7.1,2.0
51751,31.0,1.0,0.07,18.0,21.2,53.2,1.09,1.2,8.8,0.0
51752,31.0,1.0,0.07,18.2,22.0,53.0,1.08,1.2,8.8,0.0
51753,31.0,2.0,0.05,17.7,21.8,50.4,1.09,1.4,8.8,0.0
51754,31.0,1.0,0.07,17.8,21.6,49.7,1.02,2.0,8.8,-1.0
51755,31.0,1.0,0.06,17.7,23.5,51.9,1.06,1.6,8.8,0.0
51756,31.0,2.0,0.03,18.3,22.1,51.4,0.93,1.2,8.8,0.0
51757,31.0,1.0,0.05,19.1,22.9,51.1,0.77,1.3,8.8,0.0
51758,31.0,1.0,0.02,19.3,22.0,48.9,0.7,1.3,8.8,-1.0
51759,31.0,2.0,0.1,19.0,24.0,50.9,0.67,1.3,8.8,0.0
51760,31.0,2.0,0.03,19.3,24.1,52.2,1.15,1.4,8.8,0.0
51761,31.0,2.0,0.07,20.1,24.5,49.7,1.14,1.3,8.8,0.0
51762,31.0,2.0,0.12,18.5,25.5,49.9,0.98,1.2,8.8,-1.0
51763,31.0,2.0,0.04,21.4,24.1,44.5,1.45,1.2,8.8,0.0
51764,31.0,1.0,0.02,19.3,26.0,50.0,1.03,1.2,8.8,1.0
51765,31.0,2.0,0.09,17.6,19.3,54.8,1.1,1.2,10.9,0.0
51766,31.0,1.0,0.1,17.9,19.7,55.3,0.96,2.0,10.9,0.0
51767,31.0,2.0,0.05,17.9,20.4,56.1,0.82,2.0,10.9,-1.0
51768,31.0,1.0,0.05,17.8,21.6,55.9,0.98,1.4,10.9,0.0
51769,31.0,2.0,0.04,18.8,22.2,53.4,1.02,2.1,10.9,0.0
51770,31.0,1.0,0.05,18.9,23.4,54.3,0.85,2.2,10.9,1.0
51771,31.0,2.0,0.04,19.5,25.6,52.9,0.71,1.3,10.9,-2.0
51772,31.0,1.0,0.02,19.6,25.0,52.2,1.38,1.2,10.9,-1.0
51773,31.0,1.0,0.07,19.7,23.8,53.0,1.03,1.2,10.9,-2.0
51774,31.0,1.0,0.13,21.0,21.9,46.4,1.01,1.6,10.9,0.0
51775,31.0,2.0,0.04,22.3,24.2,44.8,0.82,1.2,10.9,0.0
51776,31.0,2.0,0.09,19.2,23.7,51.8,1.07,1.2,10.9,1.0
51777,31.0,1.0,0.07,18.1,23.6,55.8,1.22,1.8,10.9,0.0
51778,31.0,1.0,0.07,17.7,22.7,55.7,0.88,1.9,10.9,0.0
51779,31.0,2.0,0.04,20.6,21.5,49.9,1.09,1.2,10.9,0.0
51780,31.0,1.0,0.13,17.7,24.1,57.5,1.47,1.2,10.9,-2.0
51781,31.0,1.0,0.07,19.1,22.8,55.4,0.93,1.7,10.9,-1.0
51782,31.0,1.0,0.05,20.2,23.8,53.5,0.84,1.2,10.9,-2.0
51783,31.0,1.0,0.07,21.0,24.4,52.3,1.12,1.3,10.9,1.0
51784,31.0,2.0,0.11,19.6,24.4,52.2,0.73,1.2,10.9,-1.0
51785,31.0,2.0,0.05,21.9,21.6,48.0,0.88,1.8,10.9,2.0
51786,31.0,1.0,0.08,21.2,24.1,48.7,1.09,1.6,10.9,0.0
51787,31.0,1.0,0.04,20.2,25.2,53.2,1.08,1.2,10.9,-1.0
51788,31.0,2.0,0.12,23.4,26.0,45.1,1.13,1.2,10.9,2.0
51898,31.0,2.0,0.04,25.8,22.1,44.6,0.64,1.5,0.3,2.0
51900,31.0,2.0,0.16,23.5,23.7,37.0,0.96,1.4,0.3,1.0
51901,31.0,1.0,0.13,23.7,23.5,34.3,0.73,1.2,0.3,0.0
51904,31.0,2.0,0.03,24.2,24.4,32.1,0.57,1.5,0.3,1.0
51905,31.0,2.0,0.17,26.0,23.2,44.4,0.96,1.4,0.3,1.0
51906,31.0,2.0,0.1,24.6,24.7,33.0,0.89,1.2,0.3,0.0
51907,31.0,1.0,0.08,23.6,23.9,44.8,0.91,1.3,0.3,2.0
51913,31.0,2.0,0.03,22.8,23.6,32.7,0.94,1.0,0.3,0.0
51914,31.0,1.0,0.2,27.4,21.5,45.1,0.79,1.3,0.3,-1.0
51915,31.0,2.0,0.09,27.2,22.6,45.1,0.72,2.0,0.3,1.0
51918,31.0,2.0,0.17,25.2,24.5,30.2,0.73,1.2,0.3,1.0
51919,31.0,2.0,0.06,27.1,22.5,45.0,0.76,1.2,0.3,1.0
51920,31.0,2.0,0.09,19.6,25.6,38.8,0.83,1.5,6.3,0.0
51922,31.0,1.0,0.06,19.5,23.6,40.3,0.7,1.8,6.3,0.0
51923,31.0,2.0,0.08,25.0,25.4,45.5,0.94,1.2,0.3,1.0
51924,31.0,1.0,0.06,19.5,21.5,42.9,0.77,1.4,6.3,0.0
51925,31.0,1.0,0.09,20.5,22.2,40.6,1.12,1.4,6.3,1.0
51927,31.0,1.0,0.06,19.7,23.4,39.7,0.97,1.9,6.3,0.0
51928,31.0,2.0,0.15,21.5,19.6,36.0,1.07,1.2,6.3,0.0
51931,31.0,2.0,0.1,21.2,26.4,39.4,0.83,1.4,6.3,1.0
51932,31.0,2.0,0.06,22.2,24.4,38.9,0.91,1.2,6.3,0.0
51933,31.0,1.0,0.09,21.1,26.2,41.0,0.91,1.2,6.3,-1.0
51936,31.0,1.0,0.1,16.2,20.5,45.5,0.93,1.2,4.9,-2.0
51937,31.0,1.0,0.1,16.4,19.9,45.7,1.2,1.2,4.9,-2.0
51938,31.0,1.0,0.06,17.3,19.7,44.2,1.02,1.2,4.9,-1.0
51940,31.0,2.0,0.06,22.5,24.1,33.5,1.21,1.3,4.9,1.0
51966,31.0,1.0,0.06,21.1,21.7,44.5,1.03,2.0,6.2,1.0
51968,31.0,1.0,0.06,21.0,20.1,42.2,0.93,1.9,6.2,0.0
51969,31.0,2.0,0.07,20.6,21.2,44.6,1.41,1.2,6.2,0.0
51970,31.0,1.0,0.04,19.7,20.5,54.3,0.99,1.4,11.1,0.0
51971,31.0,1.0,0.13,20.9,22.9,49.8,1.01,1.6,11.1,0.0
51972,31.0,1.0,0.04,19.9,21.9,52.8,0.96,1.6,11.1,0.0
51973,31.0,1.0,0.07,19.2,21.6,54.7,1.1,1.2,11.1,0.0
51975,31.0,1.0,0.02,21.7,22.0,46.8,1.08,1.3,11.1,0.0
51976,31.0,1.0,0.04,21.6,22.6,52.3,0.88,1.2,11.1,0.0
51977,31.0,1.0,0.05,18.5,21.5,55.5,0.95,1.8,11.1,0.0
51978,31.0,1.0,0.04,19.2,20.1,54.3,1.1,1.2,11.1,-1.0
51979,31.0,2.0,0.09,19.3,20.5,54.7,1.02,1.3,11.1,0.0
51980,31.0,2.0,0.06,20.6,22.1,51.2,1.16,1.4,11.1,-1.0
51981,31.0,2.0,0.08,23.1,23.1,44.7,0.76,1.6,11.1,-1.0
51982,31.0,1.0,0.03,21.2,22.1,49.3,0.67,1.6,11.1,0.0
51983,31.0,2.0,0.02,20.8,21.9,51.2,1.19,1.2,11.1,0.0
51984,31.0,1.0,0.01,20.2,21.1,57.0,0.98,2.5,11.1,1.0
51985,31.0,1.0,0.03,20.9,21.5,53.4,0.72,1.9,11.1,0.0
51986,31.0,1.0,0.02,21.0,21.8,57.8,1.03,1.6,11.1,1.0
51987,31.0,1.0,0.04,22.0,22.9,53.1,0.67,2.0,11.1,-1.0
51988,31.0,2.0,0.06,21.2,22.6,50.6,0.63,1.7,11.1,0.0
51989,31.0,1.0,0.03,21.8,22.4,51.0,1.03,1.2,11.1,0.0
51990,31.0,1.0,0.02,21.4,22.5,49.1,1.13,1.5,11.1,0.0
51991,31.0,2.0,0.02,21.4,23.1,48.9,1.15,1.4,11.1,2.0
51992,31.0,2.0,0.05,23.3,23.9,45.1,1.06,1.2,11.1,0.0
51993,31.0,1.0,0.1,23.3,23.8,45.4,1.33,1.2,11.1,1.0
51994,31.0,1.0,0.02,21.6,22.9,50.6,1.49,1.2,11.1,0.0
51995,31.0,2.0,0.02,20.7,22.3,50.2,1.07,1.2,11.1,0.0
51996,31.0,2.0,0.01,22.1,22.2,50.0,1.23,1.2,11.1,0.0
51998,31.0,1.0,0.02,20.9,22.1,49.5,0.93,2.4,11.1,0.0
51999,31.0,1.0,0.03,21.1,22.3,48.7,0.9,1.3,11.1,2.0
52000,31.0,1.0,0.03,19.9,21.5,52.1,1.02,1.3,11.1,0.0
52001,31.0,1.0,0.04,20.6,21.9,49.4,0.81,1.2,11.1,0.0
52002,31.0,1.0,0.02,19.9,21.2,52.4,1.03,1.3,11.1,-1.0
52003,31.0,1.0,0.06,19.7,21.3,51.1,0.99,2.6,11.1,0.0
52004,31.0,1.0,0.02,19.4,21.4,52.0,0.71,1.3,11.1,-1.0
52005,31.0,1.0,0.02,20.5,21.5,52.3,0.99,2.7,11.1,0.0
52006,31.0,1.0,0.02,19.5,20.4,50.7,0.78,1.2,11.1,0.0
52007,31.0,2.0,0.03,21.7,21.9,47.7,0.83,1.6,11.1,0.0
52008,31.0,1.0,0.06,21.7,23.3,47.4,0.8,1.2,11.1,-2.0
52009,31.0,1.0,0.02,20.6,22.1,51.6,1.12,1.2,11.1,0.0
52010,31.0,2.0,0.05,20.7,21.3,56.8,1.19,2.0,11.1,0.0
52011,31.0,1.0,0.02,20.9,21.3,58.0,1.08,1.2,11.1,0.0
52012,31.0,2.0,0.03,20.8,21.8,57.4,1.21,2.2,11.1,0.0
52013,31.0,1.0,0.04,20.8,21.8,57.8,1.6,1.2,11.1,0.0
52014,31.0,2.0,0.04,20.9,22.7,55.0,1.03,1.2,11.1,2.0
52015,31.0,2.0,0.05,20.7,22.5,56.2,1.14,1.2,11.1,0.0
52016,31.0,1.0,0.05,20.9,22.3,55.4,0.58,1.7,11.1,0.0
52017,31.0,1.0,0.05,21.2,22.7,50.4,0.93,1.2,11.1,0.0
52018,31.0,1.0,0.04,19.2,21.7,54.6,1.08,1.2,11.1,0.0
52019,31.0,2.0,0.09,22.2,22.4,48.9,1.07,1.5,11.1,0.0
52020,31.0,1.0,0.02,20.5,21.9,53.4,1.42,1.2,11.1,-1.0
52021,31.0,1.0,0.03,22.1,22.1,50.9,1.07,1.2,11.1,0.0
52022,31.0,1.0,0.05,21.8,22.7,50.2,1.03,1.2,11.1,0.0
52023,31.0,2.0,0.05,21.2,22.4,53.0,1.34,1.2,11.1,0.0
52024,31.0,2.0,0.03,20.5,22.2,55.1,1.17,1.2,11.1,0.0
52025,31.0,2.0,0.01,20.7,22.2,53.0,1.03,1.5,11.1,0.0
52026,31.0,1.0,0.04,19.6,21.5,57.1,0.97,1.5,11.1,0.0
52027,31.0,1.0,0.02,21.6,21.8,47.8,1.04,1.2,8.9,2.0
52028,31.0,1.0,0.02,21.9,22.4,48.8,0.85,1.2,8.9,0.0
52029,31.0,2.0,0.06,22.1,22.7,48.2,1.08,1.2,8.9,0.0
52030,31.0,1.0,0.03,21.9,23.0,46.4,1.01,1.3,8.9,0.0
52031,31.0,1.0,0.04,22.7,23.6,45.4,1.03,1.3,8.9,1.0
52032,31.0,2.0,0.03,22.7,23.8,45.6,1.14,1.2,8.9,0.0
52033,31.0,1.0,0.01,20.5,22.0,50.5,1.01,1.3,8.9,0.0
52034,31.0,1.0,0.08,21.8,21.5,46.7,0.82,1.3,8.9,-1.0
52035,31.0,1.0,0.11,21.5,22.7,46.9,1.03,1.2,8.9,-1.0
52036,31.0,1.0,0.07,21.9,23.5,47.4,1.11,1.3,8.9,1.0
52037,31.0,1.0,0.02,19.4,20.8,47.1,1.0,1.3,8.9,0.0
52038,31.0,2.0,0.06,25.2,23.7,39.9,0.85,1.2,8.9,2.0
52039,31.0,1.0,0.02,21.3,22.4,44.5,1.13,1.2,8.9,-2.0
52040,31.0,2.0,0.02,21.1,22.0,43.7,1.19,1.2,8.9,0.0
52041,31.0,2.0,0.02,20.9,21.8,50.8,1.09,1.6,8.9,0.0
52042,31.0,1.0,0.01,21.8,22.0,47.5,1.22,2.5,8.9,1.0
52043,31.0,1.0,0.02,20.5,20.8,50.6,0.92,1.9,8.9,0.0
52044,31.0,1.0,0.03,20.9,21.1,47.6,0.92,2.4,8.9,1.0
52045,31.0,2.0,0.02,20.6,21.1,49.0,1.11,2.6,8.9,0.0
52046,31.0,1.0,0.05,20.0,21.2,51.0,1.04,1.9,8.9,0.0
52051,31.0,1.0,0.09,22.7,22.0,46.4,1.03,1.2,8.9,2.0
52052,31.0,1.0,0.02,21.3,21.8,46.0,0.91,1.3,8.9,0.0
52053,31.0,2.0,0.04,22.2,22.3,42.6,1.06,1.2,8.9,0.0
52054,31.0,1.0,0.05,22.2,23.2,41.9,1.01,1.3,8.9,0.0
52055,31.0,1.0,0.05,22.2,23.0,46.3,1.02,1.8,8.9,0.0
52056,31.0,1.0,0.03,20.5,21.5,45.7,1.04,1.2,8.9,0.0
52058,31.0,2.0,0.02,23.6,23.9,41.1,1.04,1.8,8.9,2.0
52059,31.0,1.0,0.09,23.3,23.8,45.9,0.97,1.6,8.9,1.0
52212,31.0,2.0,0.05,19.3,17.9,43.2,0.84,1.4,8.9,-1.0
52214,31.0,1.0,0.08,20.1,19.4,43.6,1.39,1.1,8.9,-2.0
52217,31.0,1.0,0.03,19.7,20.5,42.7,0.91,1.6,8.9,-1.0
52218,31.0,1.0,0.05,20.2,20.7,42.5,1.14,1.3,8.9,1.0
52219,31.0,1.0,0.02,20.1,20.9,42.1,0.92,2.0,8.9,-1.0
52220,31.0,1.0,0.07,21.1,22.9,39.3,1.43,1.2,8.9,1.0
52221,31.0,2.0,0.04,21.6,23.0,38.2,0.82,1.3,8.9,0.0
52222,31.0,2.0,0.05,22.0,22.7,37.8,1.0,1.5,8.9,0.0
52223,31.0,2.0,0.02,21.3,22.7,40.6,1.01,1.5,8.9,0.0
52236,31.0,1.0,0.02,22.4,22.8,43.8,1.16,1.2,8.9,0.0
52237,31.0,2.0,0.02,22.3,23.1,44.0,0.99,2.1,8.9,0.0
52238,31.0,1.0,0.03,23.3,23.7,43.5,0.63,1.9,8.9,0.0
52239,31.0,1.0,0.03,23.3,24.9,41.0,0.73,1.2,8.9,0.0
52240,31.0,1.0,0.03,23.4,25.0,40.9,1.15,1.2,8.9,1.0
52250,31.0,1.0,0.03,18.8,19.9,43.2,1.12,1.5,11.7,0.0
52251,31.0,1.0,0.05,19.2,20.2,46.5,1.02,1.3,11.7,0.0
52332,31.0,1.0,0.02,20.9,20.9,19.5,1.28,1.2,-3.3,0.0
52333,31.0,1.0,0.03,21.1,21.3,18.0,0.87,2.3,-3.3,0.0
52334,31.0,2.0,0.05,21.4,21.8,18.8,1.13,1.6,-3.3,-1.0
52335,31.0,1.0,0.04,21.3,21.4,16.9,0.97,2.0,-3.3,-1.0
52336,31.0,1.0,0.04,21.8,22.1,21.3,1.02,1.6,-3.3,0.0
52337,31.0,1.0,0.04,22.5,22.7,20.1,1.01,1.2,-3.3,0.0
52338,31.0,2.0,0.03,22.1,22.5,20.2,0.91,1.4,-3.3,1.0
52339,31.0,1.0,0.04,22.1,22.7,20.4,1.12,1.2,-3.3,-1.0
52340,31.0,1.0,0.05,21.5,22.3,20.2,0.82,1.2,-3.3,0.0
52341,31.0,2.0,0.07,21.8,22.5,18.3,0.93,2.0,-3.3,0.0
52342,31.0,1.0,0.05,22.9,22.7,20.8,0.73,1.6,-3.3,-1.0
52343,31.0,1.0,0.06,21.1,22.1,22.5,0.87,1.6,-3.3,0.0
52344,31.0,1.0,0.03,21.3,22.2,22.6,0.73,1.2,-3.3,0.0
52345,31.0,1.0,0.04,21.9,22.3,19.5,0.75,1.6,-3.3,0.0
52348,31.0,2.0,0.04,22.4,22.9,19.8,1.17,1.2,-3.3,0.0
52349,31.0,1.0,0.04,22.4,22.5,19.7,0.95,1.6,-3.3,0.0
52352,31.0,1.0,0.05,22.6,23.3,19.4,1.02,1.2,-3.3,1.0
52354,31.0,1.0,0.04,22.1,22.8,20.1,1.1,1.3,-3.3,-1.0
52356,31.0,1.0,0.04,22.6,23.3,18.7,1.03,1.2,-3.3,0.0
52364,31.0,2.0,0.01,24.0,24.2,36.6,0.94,1.0,5.2,0.0
52365,31.0,2.0,0.06,24.5,22.2,41.2,0.52,2.0,5.2,1.0
52366,31.0,2.0,0.03,23.1,24.8,32.8,0.81,1.1,5.2,2.0
52367,31.0,2.0,0.03,23.1,23.7,34.2,0.9,1.3,5.2,0.0
52368,31.0,2.0,0.02,24.6,22.7,42.7,0.81,1.1,5.2,1.0
52369,31.0,2.0,0.02,22.0,23.4,42.0,1.05,1.1,5.2,0.0
52370,31.0,2.0,0.02,23.2,24.2,34.7,0.82,1.6,5.2,0.0
52371,31.0,1.0,0.05,24.1,24.3,32.7,0.77,1.4,5.2,1.0
52374,31.0,2.0,0.04,22.2,22.7,35.4,0.81,1.1,5.2,0.0
52375,31.0,2.0,0.05,22.3,23.0,35.0,0.73,1.3,5.2,-1.0
52376,31.0,2.0,0.03,22.6,23.5,34.6,0.71,1.4,5.2,1.0
52377,31.0,2.0,0.04,22.5,23.5,43.7,0.98,1.2,5.2,0.0
52379,31.0,1.0,0.07,22.5,24.0,39.9,0.73,1.2,9.5,2.0
52380,31.0,2.0,0.1,22.1,24.8,39.6,1.03,1.2,9.5,0.0
52381,31.0,2.0,0.03,22.7,24.1,38.9,1.01,1.3,9.5,1.0
52382,31.0,1.0,0.01,23.2,24.2,36.6,0.97,1.3,9.5,1.0
52383,31.0,2.0,0.03,20.9,23.5,46.2,0.95,1.2,9.5,0.0
52384,31.0,1.0,0.04,21.4,22.6,46.3,1.06,1.3,9.5,0.0
52385,31.0,2.0,0.04,21.2,22.5,48.4,1.02,1.3,9.5,0.0
52386,31.0,1.0,0.02,23.1,24.0,40.2,1.01,1.3,9.5,0.0
52387,31.0,1.0,0.04,21.8,23.3,45.4,1.06,1.2,9.5,0.0
52388,31.0,1.0,0.08,21.0,21.5,57.3,1.09,1.5,12.8,0.0
52389,31.0,2.0,0.04,21.7,22.9,53.4,0.66,1.6,12.8,0.0
52390,31.0,1.0,0.03,21.3,22.5,56.8,0.94,1.7,12.8,0.0
52391,31.0,1.0,0.06,21.3,23.0,56.3,1.01,1.3,12.8,0.0
52392,31.0,1.0,0.02,19.5,21.6,60.8,1.1,1.2,12.8,0.0
52393,31.0,1.0,0.03,20.3,21.9,58.6,1.08,1.2,12.8,0.0
52394,31.0,2.0,0.02,20.8,21.7,56.4,0.99,1.2,12.8,0.0
52395,31.0,2.0,0.04,20.9,22.1,56.2,0.98,1.5,12.8,0.0
52409,31.0,1.0,0.05,22.9,23.9,44.7,0.88,2.8,12.8,0.0
52410,31.0,1.0,0.15,21.7,24.7,43.2,1.01,2.0,12.8,0.0
52412,31.0,1.0,0.03,23.4,24.3,39.9,0.96,2.0,12.8,1.0
52414,31.0,1.0,0.07,22.4,25.0,38.5,0.81,1.3,12.8,0.0
52416,31.0,1.0,0.03,23.0,24.4,41.0,0.73,1.2,12.8,0.0
52420,31.0,1.0,0.02,23.3,24.7,49.5,1.04,1.4,12.8,0.0
52422,31.0,1.0,0.04,24.1,25.1,45.8,0.99,1.2,12.8,0.0
52424,31.0,1.0,0.02,23.3,24.7,48.5,0.69,1.4,12.8,0.0
52425,31.0,1.0,0.04,23.1,24.8,50.4,0.74,1.2,12.8,0.0
52426,31.0,1.0,0.03,24.1,25.0,45.7,0.91,1.3,12.8,1.0
52427,31.0,1.0,0.04,23.5,25.1,48.5,1.01,1.3,12.8,1.0
